DeviceID,StartingAt,Pollen,Grass,Tree,Weed/Shrub,Total,PPM3_1,Ambrosia,Artemisia,Asteraceae,Chenopodium / Amaranthus,Cyperaceae,Plantago,Rumex,Acer,Alnus,Betula,Carya,Cupressaceae,Fraxinus,Morus,Urticaceae,Olea,Pinus,Populus,Quercus,Salix,Tilia,Ulmus,Poaceae,Total2,PPM3_2
18219,2020-11-09T00:00:00Z,32.1537,0,1.04049,30.4372,31.47769,28.5933208,0,11.1188,10.6138,8.70447,0,0,0,0,0,0,0,0,0,0,0,1.04049,0,0,0,0,0,0,0,31.47756,27.99204978
18219,2020-11-10T00:00:00Z,55.035,0,3.36881,47.3721,50.74091,48.94097445,0,15.0572,18.4657,13.8493,0,0,0,0,0,0,0,0,0,0,0,3.36881,0,0,0,0,0,0,0,50.74101,45.12245796
18219,2020-11-11T00:00:00Z,0.886967,0,0,0,0,0.788753144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18219,2020-11-12T00:00:00Z,26.3351,0,3.06102,22.0974,25.15842,23.41901438,0,1.9194,6.04064,10.3985,1.86943,0,0,0,0,0,0,0,0,0,1.86943,3.06102,0,0,0,0,0,0,0,25.15842,22.37262815
18219,2020-11-13T00:00:00Z,39.1635,0,0,32.7285,32.7285,34.82692565,0,3.68118,10.4507,11.2342,3.68118,0,0,0,0,0,0,0,0,0,3.68118,0,0,0,0,0,0,0,0,32.72844,29.10441984
18219,2020-11-14T00:00:00Z,44.4726,0,3.35284,38.5386,41.89144,39.548149,0,4.68454,11.8233,12.6617,4.68454,0,0,0,0,0,0,0,0,0,4.68454,3.35284,0,0,0,0,0,0,0,41.89146,37.25281863
18219,2020-11-15T00:00:00Z,16.6068,0,0,12.6861,12.6861,14.76792904,0,1.92214,3.84428,3.07542,1.92214,0,0,0,0,0,0,0,0,0,1.92214,0,0,0,0,0,0,0,0,12.68612,11.28138593
18219,2020-11-16T00:00:00Z,63.3052,1.05657,0.80959,54.6633,56.52946,56.2954152,0,7.55451,15.109,16.8907,7.55451,0,0,0,0,0,0,0,0,0,7.55451,0.80959,0,0,0,0,0,0,1.05657,56.52939,50.26989065
18219,2020-11-17T00:00:00Z,96.5396,0,8.42179,80.5417,88.96349,85.84977009,0,8.50094,27.6245,27.4144,8.50094,0,0,0,0,0,0,0,0,0,8.50094,8.42179,0,0,0,0,0,0,0,88.96351,79.11258054
18219,2020-11-18T00:00:00Z,77.1757,0,1.08694,67.0644,68.15134,68.63003474,0,0.931215,22.5303,22.3891,10.6069,0,0,0,0,0,0,0,0,0,10.6069,1.08694,0,0,0,0,0,0,0,68.151355,60.60495546
18219,2020-11-19T00:00:00Z,41.4231,0,0,34.6285,34.6285,36.83632014,0,0,7.58475,19.4589,3.79238,0,0,0,0,0,0,0,0,0,3.79238,0,0,0,0,0,0,0,0,34.62841,30.79400616
18219,2020-11-20T00:00:00Z,66.8099,0,4.94661,55.0661,60.01271,59.41203977,0,0,19.8226,15.4208,9.91132,0,0,0,0,0,0,0,0,0,9.91132,4.94661,0,0,0,0,0,0,0,60.01265,53.36744927
18219,2020-11-21T00:00:00Z,55.4269,0,6.33671,45.1877,51.52441,49.28947936,0,0,15.1234,18.0903,5.98698,0,0,0,0,0,0,0,0,0,5.98698,6.33671,0,0,0,0,0,0,0,51.52437,45.81907651
18219,2020-11-22T00:00:00Z,22.1876,0,0,17.8621,17.8621,19.73076705,0,0,6.46034,4.94141,3.23017,0,0,0,0,0,0,0,0,0,3.23017,0,0,0,0,0,0,0,0,17.86209,15.88422077
18219,2020-11-23T00:00:00Z,49.4747,0,3.25724,38.5272,41.78444,43.99636647,0,0,10.1898,19.1357,4.60081,0,0,0,0,0,0,0,0,0,4.60081,3.25724,0,0,0,0,0,0,0,41.78436,37.15757782
18219,2020-11-24T00:00:00Z,68.5636,0,2.89957,58.3508,61.25037,60.97155257,0,0,19.2354,22.1715,8.47192,0,0,0,0,0,0,0,0,0,8.47192,2.89957,0,0,0,0,0,0,0,61.25031,54.46806317
18219,2020-11-25T00:00:00Z,23.028,0,1.75896,18.6526,20.41156,20.47810956,0,0,6.89308,4.86648,3.44654,0,0,0,0,0,0,0,0,0,3.44654,1.75896,0,0,0,0,0,0,0,20.4116,18.15142353
18219,2020-11-26T00:00:00Z,19.4489,0,1.89497,16.7417,18.63667,17.2953233,0,0,6.2615,4.21873,3.13075,0,0,0,0,0,0,0,0,0,3.13075,1.89497,0,0,0,0,0,0,0,18.6367,16.57305821
18219,2020-11-27T00:00:00Z,11.9732,0,0.79378,9.43407,10.22785,10.64740756,0,0,3.62849,2.17709,1.81424,0,0,0,0,0,0,0,0,0,1.81424,0.79378,0,0,0,0,0,0,0,10.22784,9.095311277
18219,2020-11-28T00:00:00Z,29.1204,0,3.51545,23.8348,27.35025,25.89589811,0,0,7.55886,10.7033,2.78632,0,0,0,0,0,0,0,0,0,2.78632,3.51545,0,0,0,0,0,0,0,27.35025,24.32175682
18219,2020-11-29T00:00:00Z,6.86343,0,0,5.42618,5.42618,6.103442396,0,0,2.08699,1.25219,1.0435,0,0,0,0,0,0,0,0,0,1.0435,0,0,0,0,0,0,0,0,5.42618,4.825339089
18219,2020-11-30T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18219,2020-12-01T00:00:00Z,21.8173,0,0.88826,20.929,21.81726,19.40147037,0,0,7.44594,6.03711,3.72297,0,0,0,0,0,0,0,0,0,3.72297,0.88826,0,0,0,0,0,0,0,21.81725,19.40142591
18219,2020-12-02T00:00:00Z,45.9738,0,0,44.0197,44.0197,40.88312113,0,0,16.5264,12.0004,7.74651,0,0,0,0,0,0,0,0,0,7.74651,0,0,0,0,0,0,0,0,44.01982,39.14550533
18219,2020-12-03T00:00:00Z,35.847,0,0,29.2813,29.2813,31.87766169,0,0,11.3284,6.62445,5.66421,0,0,0,0,0,0,0,0,0,5.66421,0,0,0,0,0,0,0,0,29.28127,26.03895497
18219,2020-12-04T00:00:00Z,15.4628,0,0,12.9392,12.9392,13.75060416,0,0,4.34392,5.59606,1.4996,0,0,0,0,0,0,0,0,0,1.4996,0,0,0,0,0,0,0,0,12.93918,11.5064246
18219,2020-12-05T00:00:00Z,11.4645,0,0,10.8524,10.8524,10.19503592,0,0,4.27012,2.31212,2.13506,0,0,0,0,0,0,0,0,0,2.13506,0,0,0,0,0,0,0,0,10.85236,9.650678177
18219,2020-12-06T00:00:00Z,6.33026,0,0,3.00209,3.00209,5.62931031,0,0,1.05231,0.897471,0.526155,0,0,0,0,0,0,0,0,0,0.526155,0,0,0,0,0,0,0,0,3.002091,2.669669464
18219,2020-12-07T00:00:00Z,23.8809,0,0,19.5801,19.5801,21.23656794,0,0,6.10026,7.3796,3.05013,0,0,0,0,0,0,0,0,0,3.05013,0,0,0,0,0,0,0,0,19.58012,17.41201331
18219,2020-12-08T00:00:00Z,14.0659,0,0,12.4356,12.4356,12.50838289,0,0,4.96433,2.50698,2.48216,0,0,0,0,0,0,0,0,0,2.48216,0,0,0,0,0,0,0,0,12.43563,11.05863269
